2022-03-21/09:02:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:56		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:57		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:58		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:23:59		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:00		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:01		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:02		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:03		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:04		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:06		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:18		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:18		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:18		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:18		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:19		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:19		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:20		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:20		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:20		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:20		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:20		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:21		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:21		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:21		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:22		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:23		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:23		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:24		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:25		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:25		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:26		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:26		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:27		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:27		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:28		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:28		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:29		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:29		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:30		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:30		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:31		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:31		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:31		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:32		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:32		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:33		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:34		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:35		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:36		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:37		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:38		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:39		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:40		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:41		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:42		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:43		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:44		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:45		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:46		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:47		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:48		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:49		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-29/07:24:51		 insurance_021119920_010222.csv: File loaded successfully!!
